index , lat , long , speed , date , time , air_val , dust , gsr
88,51.524938,-0.132463,2.15,31223,14490500,22,0.62,305
89,51.524927,-0.13245,2.15,31223,14490600,22,0.62,307
90,51.524915,-0.132437,2.15,31223,14490700,22,0.62,309
91,51.524908,-0.132427,1.9,31223,14490800,23,0.62,308
92,51.5249,-0.132423,1.67,31223,14490900,22,0.62,307
93,51.524895,-0.132422,1.14,31223,14491000,22,0.62,303
94,51.524893,-0.132423,0,31223,14491100,22,0.62,300
95,51.524885,-0.13243,0,31223,14491200,22,0.62,299
96,51.524875,-0.13243,0,31223,14491300,22,0.62,300
97,51.524875,-0.13243,0,31223,14491400,22,0.62,303
98,51.524857,-0.132425,1.76,31223,14491500,22,0.62,304
99,51.524845,-0.132415,2.44,31223,14491600,22,0.62,304
100,51.524825,-0.132398,2.44,31223,14491800,22,0.62,305
101,51.524813,-0.132392,2.44,31223,14491900,22,0.62,301
102,51.524803,-0.132382,2.44,31223,14492000,22,0.62,297
103,51.524793,-0.132375,2.8,31223,14492100,22,0.62,295
104,51.524782,-0.132367,2.73,31223,14492200,21,0.62,293
105,51.524773,-0.132358,2.5,31223,14492300,21,0.62,292
106,51.524762,-0.132352,2.51,31223,14492400,21,0.62,288
107,51.524752,-0.13234,2.5,31223,14492500,21,0.62,287
108,51.524743,-0.132325,2.68,31223,14492600,21,0.62,285
109,51.524735,-0.132315,2.6,31223,14492700,21,0.62,280
110,51.524727,-0.132305,2.53,31223,14492800,21,0.62,272
111,51.524717,-0.132295,2.55,31223,14492900,20,0.62,268
112,51.5247,-0.132285,2.59,31223,14493100,20,0.62,267
113,51.524687,-0.132277,2.51,31223,14493200,20,0.62,270
114,51.524672,-0.132277,2.51,31223,14493300,20,0.62,274
115,51.52466,-0.132268,3.1,31223,14493400,21,0.62,278
116,51.524647,-0.13226,3.02,31223,14493500,21,0.62,280
117,51.524638,-0.132243,2.93,31223,14493600,21,0.62,283
118,51.524632,-0.132223,2.2,31223,14493700,21,0.62,285
119,51.524627,-0.1322,2.26,31223,14493800,21,0.62,287
120,51.524618,-0.132188,2.3,31223,14493900,21,0.62,288
121,51.524613,-0.132178,1.38,31223,14494000,21,0.62,291
122,51.52461,-0.13217,1.08,31223,14494100,21,0.62,293
123,51.524607,-0.13216,1.07,31223,14494200,21,0.62,294
124,51.524602,-0.132148,1.07,31223,14494400,22,0.62,295
125,51.5246,-0.132143,1.06,31223,14494500,21,0.62,296
126,51.524593,-0.13215,0.99,31223,14494600,21,0.62,296
127,51.52459,-0.132147,1.04,31223,14494700,21,0.62,297
128,51.524588,-0.13214,1.05,31223,14494800,21,0.62,297
129,51.524587,-0.132125,1.06,31223,14494900,21,0.62,297
130,51.524587,-0.132117,1.07,31223,14495000,21,0.62,298
131,51.524585,-0.13211,1.07,31223,14495100,21,0.62,298
132,51.524582,-0.1321,1.07,31223,14495200,21,0.62,299
133,51.524575,-0.132083,1.12,31223,14495300,22,0.62,300
134,51.524573,-0.132073,1.14,31223,14495400,22,0.62,301
135,51.524567,-0.13206,1.33,31223,14495500,22,0.62,300
136,51.524557,-0.132037,1.39,31223,14495600,22,0.62,300
137,51.524538,-0.131987,1.39,31223,14495800,22,0.62,302
138,51.524522,-0.131958,1.63,31223,14495900,22,0.62,301
139,51.524517,-0.131932,1.59,31223,14500000,22,0.62,301
140,51.524515,-0.13192,1.45,31223,14500100,22,0.62,301
141,51.524507,-0.13191,1.42,31223,14500200,22,0.62,300
142,51.524507,-0.131902,1.35,31223,14500300,22,0.62,301
143,51.52451,-0.13189,1.28,31223,14500400,22,0.62,301
144,51.524502,-0.131887,1.21,31223,14500500,22,0.62,301
145,51.524498,-0.131883,1.14,31223,14500600,22,0.62,300
146,51.524493,-0.13187,1.08,31223,14500700,22,0.62,297
147,51.524485,-0.131855,1.09,31223,14500800,21,0.62,294
148,51.524478,-0.131832,1.31,31223,14500900,21,0.62,293
149,51.52446,-0.131783,1.29,31223,14501100,21,0.62,294
150,51.524455,-0.131767,1.29,31223,14501200,21,0.62,294
151,51.524448,-0.131743,1.37,31223,14501300,21,0.62,295
152,51.524443,-0.131728,1.37,31223,14501400,21,0.62,294
153,51.524437,-0.13172,1.39,31223,14501500,21,0.62,295
154,51.524425,-0.131703,1.4,31223,14501600,21,0.62,295
155,51.524417,-0.13169,1.43,31223,14501700,21,0.62,294
156,51.524408,-0.131675,1.46,31223,14501800,21,0.62,294
